iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
6427,192.81,stationary,Static_Tmax,0.824815,0.020936,-0.024815,0.0,0.0,30.0,single_a6000,4,step,N/A
6428,192.84,stationary,PI_adaptive,0.815197,0.020927,-0.015197,-1e-06,-1.8e-05,30.0,single_a6000,4,step,0.998494
6428,192.84,stationary,Static_Tmax,0.791142,0.020936,0.008858,0.0,0.0,30.0,single_a6000,4,step,N/A
6429,192.87,stationary,PI_adaptive,0.786477,0.020943,0.013523,-0.0,1.6e-05,30.0,single_a6000,4,step,0.998494
6429,192.87,stationary,Static_Tmax,0.799006,0.020936,0.000994,0.0,0.0,30.0,single_a6000,4,step,N/A
6430,192.9,stationary,PI_adaptive,0.785355,0.02096,0.014645,-0.0,1.8e-05,30.0,single_a6000,4,step,0.998494
6430,192.9,stationary,Static_Tmax,0.778957,0.020936,0.021043,0.0,0.0,30.0,single_a6000,4,step,N/A
6431,192.93,stationary,PI_adaptive,0.759354,0.020978,0.040646,-0.0,4.9e-05,30.0,single_a6000,4,step,0.998494
6431,192.93,stationary,Static_Tmax,0.769015,0.020936,0.030985,0.0,0.0,30.0,single_a6000,4,step,N/A
6432,192.96,stationary,PI_adaptive,0.843006,0.020959,-0.043006,-0.0,-5.2e-05,30.0,single_a6000,4,step,0.998494
6432,192.96,stationary,Static_Tmax,0.786871,0.020936,0.013129,0.0,0.0,30.0,single_a6000,4,step,N/A
6433,192.99,stationary,PI_adaptive,0.839917,0.020941,-0.039917,-1e-06,-4.8e-05,30.0,single_a6000,4,step,0.998494
6433,192.99,stationary,Static_Tmax,0.808064,0.020936,-0.008064,0.0,0.0,30.0,single_a6000,4,step,N/A
6434,193.02,stationary,PI_adaptive,0.799389,0.020941,0.000611,-1e-06,1e-06,30.0,single_a6000,4,step,0.998494
6434,193.02,stationary,Static_Tmax,0.769989,0.020936,0.030011,0.0,0.0,30.0,single_a6000,4,step,N/A
6435,193.05,stationary,PI_adaptive,0.800493,0.02094,-0.000493,-1e-06,-1e-06,30.0,single_a6000,4,step,0.998494
6435,193.05,stationary,Static_Tmax,0.837844,0.020936,-0.037844,0.0,0.0,30.0,single_a6000,4,step,N/A
6436,193.08,stationary,PI_adaptive,0.831463,0.020921,-0.031463,-1e-06,-3.8e-05,30.0,single_a6000,4,step,0.998494
6436,193.08,stationary,Static_Tmax,0.805485,0.020936,-0.005485,0.0,0.0,30.0,single_a6000,4,step,N/A
6437,193.11,stationary,PI_adaptive,0.775861,0.020939,0.024139,-1e-06,2.9e-05,30.0,single_a6000,4,step,0.998494
6437,193.11,stationary,Static_Tmax,0.780857,0.020936,0.019143,0.0,0.0,30.0,single_a6000,4,step,N/A
6438,193.14,stationary,PI_adaptive,0.783167,0.020956,0.016833,-1e-06,2e-05,30.0,single_a6000,4,step,0.998494
6438,193.14,stationary,Static_Tmax,0.825564,0.020936,-0.025564,0.0,0.0,30.0,single_a6000,4,step,N/A
6439,193.17,stationary,PI_adaptive,0.834234,0.020938,-0.034234,-1e-06,-4.1e-05,30.0,single_a6000,4,step,0.998494
6439,193.17,stationary,Static_Tmax,0.803918,0.020936,-0.003918,0.0,0.0,30.0,single_a6000,4,step,N/A
6440,193.2,stationary,PI_adaptive,0.79407,0.020944,0.00593,-1e-06,7e-06,30.0,single_a6000,4,step,0.998494
6440,193.2,stationary,Static_Tmax,0.830975,0.020936,-0.030975,0.0,0.0,30.0,single_a6000,4,step,N/A
6441,193.23,stationary,PI_adaptive,0.781081,0.020962,0.018919,-1e-06,2.3e-05,30.0,single_a6000,4,step,0.998494
6441,193.23,stationary,Static_Tmax,0.801037,0.020936,-0.001037,0.0,0.0,30.0,single_a6000,4,step,N/A
6442,193.26,stationary,PI_adaptive,0.811289,0.020948,-0.011289,-1e-06,-1.4e-05,30.0,single_a6000,4,step,0.998494
6442,193.26,stationary,Static_Tmax,0.782745,0.020936,0.017255,0.0,0.0,30.0,single_a6000,4,step,N/A
6443,193.29,stationary,PI_adaptive,0.788193,0.020961,0.011807,-1e-06,1.4e-05,30.0,single_a6000,4,step,0.998494
6443,193.29,stationary,Static_Tmax,0.785726,0.020936,0.014274,0.0,0.0,30.0,single_a6000,4,step,N/A
6444,193.32,stationary,PI_adaptive,0.830327,0.020943,-0.030327,-1e-06,-3.7e-05,30.0,single_a6000,4,step,0.998494
6444,193.32,stationary,Static_Tmax,0.838288,0.020936,-0.038288,0.0,0.0,30.0,single_a6000,4,step,N/A
6445,193.35,stationary,PI_adaptive,0.802821,0.020939,-0.002821,-1e-06,-3e-06,30.0,single_a6000,4,step,0.998494
6445,193.35,stationary,Static_Tmax,0.794636,0.020936,0.005364,0.0,0.0,30.0,single_a6000,4,step,N/A
6446,193.38,stationary,PI_adaptive,0.788212,0.020952,0.011788,-1e-06,1.4e-05,30.0,single_a6000,4,step,0.998494
6446,193.38,stationary,Static_Tmax,0.800036,0.020936,-3.6e-05,0.0,0.0,30.0,single_a6000,4,step,N/A
6447,193.41,stationary,PI_adaptive,0.790283,0.020964,0.009717,-1e-06,1.2e-05,30.0,single_a6000,4,step,0.998494
6447,193.41,stationary,Static_Tmax,0.79806,0.020936,0.00194,0.0,0.0,30.0,single_a6000,4,step,N/A
6448,193.44,stationary,PI_adaptive,0.810432,0.02095,-0.010432,-1e-06,-1.3e-05,30.0,single_a6000,4,step,0.998494
6448,193.44,stationary,Static_Tmax,0.791894,0.020936,0.008106,0.0,0.0,30.0,single_a6000,4,step,N/A
6449,193.47,stationary,PI_adaptive,0.797338,0.020953,0.002662,-1e-06,3e-06,30.0,single_a6000,4,step,0.998494
6449,193.47,stationary,Static_Tmax,0.796292,0.020936,0.003708,0.0,0.0,30.0,single_a6000,4,step,N/A
6450,193.5,stationary,PI_adaptive,0.794987,0.020958,0.005013,-1e-06,6e-06,30.0,single_a6000,4,step,0.998494
6450,193.5,stationary,Static_Tmax,0.791172,0.020936,0.008828,0.0,0.0,30.0,single_a6000,4,step,N/A
6451,193.53,stationary,PI_adaptive,0.817015,0.02094,-0.017015,-1e-06,-2.1e-05,30.0,single_a6000,4,step,0.998494
6451,193.53,stationary,Static_Tmax,0.764586,0.020936,0.035414,0.0,0.0,30.0,single_a6000,4,step,N/A
6452,193.56,stationary,PI_adaptive,0.831788,0.020921,-0.031788,-1e-06,-3.8e-05,30.0,single_a6000,4,step,0.998494
6452,193.56,stationary,Static_Tmax,0.802711,0.020936,-0.002711,0.0,0.0,30.0,single_a6000,4,step,N/A
6453,193.59,stationary,PI_adaptive,0.811022,0.020907,-0.011022,-1e-06,-1.3e-05,30.0,single_a6000,4,step,0.998494
6453,193.59,stationary,Static_Tmax,0.814502,0.020936,-0.014502,0.0,0.0,30.0,single_a6000,4,step,N/A
6454,193.62,stationary,PI_adaptive,0.783547,0.020925,0.016453,-1e-06,2e-05,30.0,single_a6000,4,step,0.998494
6454,193.62,stationary,Static_Tmax,0.781713,0.020936,0.018287,0.0,0.0,30.0,single_a6000,4,step,N/A
6455,193.65,stationary,PI_adaptive,0.778445,0.020942,0.021555,-1e-06,2.6e-05,30.0,single_a6000,4,step,0.998494
6455,193.65,stationary,Static_Tmax,0.795059,0.020936,0.004941,0.0,0.0,30.0,single_a6000,4,step,N/A
6456,193.68,stationary,PI_adaptive,0.814455,0.020924,-0.014455,-1e-06,-1.7e-05,30.0,single_a6000,4,step,0.998494
6456,193.68,stationary,Static_Tmax,0.788325,0.020936,0.011675,0.0,0.0,30.0,single_a6000,4,step,N/A
6457,193.71,stationary,PI_adaptive,0.811195,0.02091,-0.011195,-1e-06,-1.4e-05,30.0,single_a6000,4,step,0.998494
6457,193.71,stationary,Static_Tmax,0.752642,0.020936,0.047358,0.0,0.0,30.0,single_a6000,4,step,N/A
6458,193.74,stationary,PI_adaptive,0.790197,0.020921,0.009803,-1e-06,1.2e-05,30.0,single_a6000,4,step,0.998494
6458,193.74,stationary,Static_Tmax,0.823343,0.020936,-0.023343,0.0,0.0,30.0,single_a6000,4,step,N/A
6459,193.77,stationary,PI_adaptive,0.795382,0.020926,0.004618,-1e-06,6e-06,30.0,single_a6000,4,step,0.998494
6459,193.77,stationary,Static_Tmax,0.783418,0.020936,0.016582,0.0,0.0,30.0,single_a6000,4,step,N/A
6460,193.8,stationary,PI_adaptive,0.786058,0.020942,0.013942,-1e-06,1.7e-05,30.0,single_a6000,4,step,0.998494
6460,193.8,stationary,Static_Tmax,0.73944,0.020936,0.06056,0.0,0.0,30.0,single_a6000,4,step,N/A
6461,193.83,stationary,PI_adaptive,0.780246,0.02096,0.019754,-1e-06,2.4e-05,30.0,single_a6000,4,step,0.998494
6461,193.83,stationary,Static_Tmax,0.821145,0.020936,-0.021145,0.0,0.0,30.0,single_a6000,4,step,N/A
6462,193.86,stationary,PI_adaptive,0.790206,0.020971,0.009794,-1e-06,1.2e-05,30.0,single_a6000,4,step,0.998494
6462,193.86,stationary,Static_Tmax,0.79071,0.020936,0.00929,0.0,0.0,30.0,single_a6000,4,step,N/A
6463,193.89,stationary,PI_adaptive,0.756108,0.020988,0.043892,-0.0,5.3e-05,30.0,single_a6000,4,step,0.998494
6463,193.89,stationary,Static_Tmax,0.767384,0.020936,0.032616,0.0,0.0,30.0,single_a6000,4,step,N/A
6464,193.92,stationary,PI_adaptive,0.827918,0.02097,-0.027918,-1e-06,-3.4e-05,30.0,single_a6000,4,step,0.998494
6464,193.92,stationary,Static_Tmax,0.812347,0.020936,-0.012347,0.0,0.0,30.0,single_a6000,4,step,N/A
6465,193.95,stationary,PI_adaptive,0.776718,0.020987,0.023282,-0.0,2.8e-05,30.0,single_a6000,4,step,0.998494
6465,193.95,stationary,Static_Tmax,0.787389,0.020936,0.012611,0.0,0.0,30.0,single_a6000,4,step,N/A
6466,193.98,stationary,PI_adaptive,0.803457,0.020983,-0.003457,-0.0,-4e-06,30.0,single_a6000,4,step,0.998494
6466,193.98,stationary,Static_Tmax,0.776078,0.020936,0.023922,0.0,0.0,30.0,single_a6000,4,step,N/A
6467,194.01,stationary,PI_adaptive,0.763593,0.021,0.036407,-0.0,4.4e-05,30.0,single_a6000,4,step,0.998494
6467,194.01,stationary,Static_Tmax,0.796816,0.020936,0.003184,0.0,0.0,30.0,single_a6000,4,step,N/A
6468,194.04,stationary,PI_adaptive,0.816501,0.020982,-0.016501,-0.0,-2e-05,30.0,single_a6000,4,step,0.998494
6468,194.04,stationary,Static_Tmax,0.811838,0.020936,-0.011838,0.0,0.0,30.0,single_a6000,4,step,N/A
6469,194.07,stationary,PI_adaptive,0.821114,0.020963,-0.021114,-0.0,-2.6e-05,30.0,single_a6000,4,step,0.998494
6469,194.07,stationary,Static_Tmax,0.768929,0.020936,0.031071,0.0,0.0,30.0,single_a6000,4,step,N/A
6470,194.1,stationary,PI_adaptive,0.803317,0.020959,-0.003317,-0.0,-4e-06,30.0,single_a6000,4,step,0.998494
6470,194.1,stationary,Static_Tmax,0.794632,0.020936,0.005368,0.0,0.0,30.0,single_a6000,4,step,N/A
6471,194.13,stationary,PI_adaptive,0.800061,0.020958,-6.1e-05,-0.0,-0.0,30.0,single_a6000,4,step,0.998494
6471,194.13,stationary,Static_Tmax,0.795765,0.020936,0.004235,0.0,0.0,30.0,single_a6000,4,step,N/A
6472,194.16,stationary,PI_adaptive,0.788552,0.020972,0.011448,-0.0,1.4e-05,30.0,single_a6000,4,step,0.998494
6472,194.16,stationary,Static_Tmax,0.739645,0.020936,0.060355,0.0,0.0,30.0,single_a6000,4,step,N/A
6473,194.19,stationary,PI_adaptive,0.826047,0.020953,-0.026047,-1e-06,-3.1e-05,30.0,single_a6000,4,step,0.998494
6473,194.19,stationary,Static_Tmax,0.8066,0.020936,-0.0066,0.0,0.0,30.0,single_a6000,4,step,N/A
6474,194.22,stationary,PI_adaptive,0.771668,0.020971,0.028332,-0.0,3.4e-05,30.0,single_a6000,4,step,0.998494
6474,194.22,stationary,Static_Tmax,0.809463,0.020936,-0.009463,0.0,0.0,30.0,single_a6000,4,step,N/A
6475,194.25,stationary,PI_adaptive,0.793787,0.020978,0.006213,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
6475,194.25,stationary,Static_Tmax,0.791621,0.020936,0.008379,0.0,0.0,30.0,single_a6000,4,step,N/A
6476,194.28,stationary,PI_adaptive,0.787918,0.020992,0.012082,-0.0,1.5e-05,30.0,single_a6000,4,step,0.998494
6476,194.28,stationary,Static_Tmax,0.810739,0.020936,-0.010739,0.0,0.0,30.0,single_a6000,4,step,N/A
6477,194.31,stationary,PI_adaptive,0.788396,0.021006,0.011604,-0.0,1.4e-05,30.0,single_a6000,4,step,0.998494
6477,194.31,stationary,Static_Tmax,0.778064,0.020936,0.021936,0.0,0.0,30.0,single_a6000,4,step,N/A
6478,194.34,stationary,PI_adaptive,0.828087,0.020987,-0.028087,-0.0,-3.4e-05,30.0,single_a6000,4,step,0.998494
6478,194.34,stationary,Static_Tmax,0.796423,0.020936,0.003577,0.0,0.0,30.0,single_a6000,4,step,N/A
6479,194.37,stationary,PI_adaptive,0.801063,0.020985,-0.001063,-0.0,-1e-06,30.0,single_a6000,4,step,0.998494
6479,194.37,stationary,Static_Tmax,0.81385,0.020936,-0.01385,0.0,0.0,30.0,single_a6000,4,step,N/A
6480,194.4,stationary,PI_adaptive,0.790524,0.020996,0.009476,-0.0,1.1e-05,30.0,single_a6000,4,step,0.998494
6480,194.4,stationary,Static_Tmax,0.790638,0.020936,0.009362,0.0,0.0,30.0,single_a6000,4,step,N/A
6481,194.43,stationary,PI_adaptive,0.810849,0.020983,-0.010849,-0.0,-1.3e-05,30.0,single_a6000,4,step,0.998494
6481,194.43,stationary,Static_Tmax,0.769173,0.020936,0.030827,0.0,0.0,30.0,single_a6000,4,step,N/A
6482,194.46,stationary,PI_adaptive,0.808097,0.020973,-0.008097,-0.0,-1e-05,30.0,single_a6000,4,step,0.998494
6482,194.46,stationary,Static_Tmax,0.784886,0.020936,0.015114,0.0,0.0,30.0,single_a6000,4,step,N/A
6483,194.49,stationary,PI_adaptive,0.819981,0.020954,-0.019981,-1e-06,-2.4e-05,30.0,single_a6000,4,step,0.998494
6483,194.49,stationary,Static_Tmax,0.810934,0.020936,-0.010934,0.0,0.0,30.0,single_a6000,4,step,N/A
6484,194.52,stationary,PI_adaptive,0.809706,0.020942,-0.009706,-1e-06,-1.2e-05,30.0,single_a6000,4,step,0.998494
6484,194.52,stationary,Static_Tmax,0.767861,0.020936,0.032139,0.0,0.0,30.0,single_a6000,4,step,N/A
6485,194.55,stationary,PI_adaptive,0.79838,0.020943,0.00162,-1e-06,2e-06,30.0,single_a6000,4,step,0.998494
6485,194.55,stationary,Static_Tmax,0.776455,0.020936,0.023545,0.0,0.0,30.0,single_a6000,4,step,N/A
6486,194.58,stationary,PI_adaptive,0.799823,0.020943,0.000177,-1e-06,0.0,30.0,single_a6000,4,step,0.998494
6486,194.58,stationary,Static_Tmax,0.753695,0.020936,0.046305,0.0,0.0,30.0,single_a6000,4,step,N/A
6487,194.61,stationary,PI_adaptive,0.769719,0.02096,0.030281,-0.0,3.7e-05,30.0,single_a6000,4,step,0.998494
6487,194.61,stationary,Static_Tmax,0.823781,0.020936,-0.023781,0.0,0.0,30.0,single_a6000,4,step,N/A
6488,194.64,stationary,PI_adaptive,0.809299,0.020949,-0.009299,-0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
6488,194.64,stationary,Static_Tmax,0.792924,0.020936,0.007076,0.0,0.0,30.0,single_a6000,4,step,N/A
6489,194.67,stationary,PI_adaptive,0.782819,0.020966,0.017181,-0.0,2.1e-05,30.0,single_a6000,4,step,0.998494
6489,194.67,stationary,Static_Tmax,0.778316,0.020936,0.021684,0.0,0.0,30.0,single_a6000,4,step,N/A
6490,194.7,stationary,PI_adaptive,0.806379,0.020958,-0.006379,-0.0,-8e-06,30.0,single_a6000,4,step,0.998494
6490,194.7,stationary,Static_Tmax,0.793128,0.020936,0.006872,0.0,0.0,30.0,single_a6000,4,step,N/A
6491,194.73,stationary,PI_adaptive,0.832666,0.020939,-0.032666,-1e-06,-3.9e-05,30.0,single_a6000,4,step,0.998494
6491,194.73,stationary,Static_Tmax,0.796305,0.020936,0.003695,0.0,0.0,30.0,single_a6000,4,step,N/A
6492,194.76,stationary,PI_adaptive,0.801444,0.020937,-0.001444,-1e-06,-2e-06,30.0,single_a6000,4,step,0.998494
6492,194.76,stationary,Static_Tmax,0.772231,0.020936,0.027769,0.0,0.0,30.0,single_a6000,4,step,N/A
6493,194.79,stationary,PI_adaptive,0.792875,0.020945,0.007125,-1e-06,9e-06,30.0,single_a6000,4,step,0.998494
6493,194.79,stationary,Static_Tmax,0.80354,0.020936,-0.00354,0.0,0.0,30.0,single_a6000,4,step,N/A
6494,194.82,stationary,PI_adaptive,0.793272,0.020953,0.006728,-1e-06,8e-06,30.0,single_a6000,4,step,0.998494
6494,194.82,stationary,Static_Tmax,0.790288,0.020936,0.009712,0.0,0.0,30.0,single_a6000,4,step,N/A
6495,194.85,stationary,PI_adaptive,0.807867,0.020943,-0.007867,-1e-06,-1e-05,30.0,single_a6000,4,step,0.998494
6495,194.85,stationary,Static_Tmax,0.830297,0.020936,-0.030297,0.0,0.0,30.0,single_a6000,4,step,N/A
6496,194.88,stationary,PI_adaptive,0.803437,0.020938,-0.003437,-1e-06,-4e-06,30.0,single_a6000,4,step,0.998494
6496,194.88,stationary,Static_Tmax,0.822884,0.020936,-0.022884,0.0,0.0,30.0,single_a6000,4,step,N/A
6497,194.91,stationary,PI_adaptive,0.812599,0.020922,-0.012599,-1e-06,-1.5e-05,30.0,single_a6000,4,step,0.998494
6497,194.91,stationary,Static_Tmax,0.821688,0.020936,-0.021688,0.0,0.0,30.0,single_a6000,4,step,N/A
6498,194.94,stationary,PI_adaptive,0.786722,0.020938,0.013278,-1e-06,1.6e-05,30.0,single_a6000,4,step,0.998494
6498,194.94,stationary,Static_Tmax,0.795862,0.020936,0.004138,0.0,0.0,30.0,single_a6000,4,step,N/A
6499,194.97,stationary,PI_adaptive,0.796091,0.020942,0.003909,-1e-06,5e-06,30.0,single_a6000,4,step,0.998494
6499,194.97,stationary,Static_Tmax,0.810926,0.020936,-0.010926,0.0,0.0,30.0,single_a6000,4,step,N/A
6500,195.0,stationary,PI_adaptive,0.816327,0.020923,-0.016327,-1e-06,-2e-05,30.0,single_a6000,4,step,0.998494
6500,195.0,stationary,Static_Tmax,0.802502,0.020936,-0.002502,0.0,0.0,30.0,single_a6000,4,step,N/A
6501,195.03,stationary,PI_adaptive,0.816541,0.020905,-0.016541,-1e-06,-2e-05,30.0,single_a6000,4,step,0.998494
6501,195.03,stationary,Static_Tmax,0.788734,0.020936,0.011266,0.0,0.0,30.0,single_a6000,4,step,N/A
6502,195.06,stationary,PI_adaptive,0.815234,0.020886,-0.015234,-1e-06,-1.8e-05,30.0,single_a6000,4,step,0.998494
6502,195.06,stationary,Static_Tmax,0.820317,0.020936,-0.020317,0.0,0.0,30.0,single_a6000,4,step,N/A
6503,195.09,stationary,PI_adaptive,0.809586,0.020874,-0.009586,-1e-06,-1.2e-05,30.0,single_a6000,4,step,0.998494
6503,195.09,stationary,Static_Tmax,0.802684,0.020936,-0.002684,0.0,0.0,30.0,single_a6000,4,step,N/A
6504,195.12,stationary,PI_adaptive,0.809321,0.020862,-0.009321,-1e-06,-1.1e-05,30.0,single_a6000,4,step,0.998494
6504,195.12,stationary,Static_Tmax,0.782121,0.020936,0.017879,0.0,0.0,30.0,single_a6000,4,step,N/A
6505,195.15,stationary,PI_adaptive,0.798062,0.020864,0.001938,-1e-06,2e-06,30.0,single_a6000,4,step,0.998494
6505,195.15,stationary,Static_Tmax,0.806011,0.020936,-0.006011,0.0,0.0,30.0,single_a6000,4,step,N/A
6506,195.18,stationary,PI_adaptive,0.767642,0.020881,0.032358,-1e-06,3.9e-05,30.0,single_a6000,4,step,0.998494
6506,195.18,stationary,Static_Tmax,0.809492,0.020936,-0.009492,0.0,0.0,30.0,single_a6000,4,step,N/A
6507,195.21,stationary,PI_adaptive,0.77066,0.020899,0.02934,-1e-06,3.5e-05,30.0,single_a6000,4,step,0.998494
6507,195.21,stationary,Static_Tmax,0.791442,0.020936,0.008558,0.0,0.0,30.0,single_a6000,4,step,N/A
6508,195.24,stationary,PI_adaptive,0.797833,0.020901,0.002167,-1e-06,3e-06,30.0,single_a6000,4,step,0.998494
6508,195.24,stationary,Static_Tmax,0.785386,0.020936,0.014614,0.0,0.0,30.0,single_a6000,4,step,N/A
6509,195.27,stationary,PI_adaptive,0.798856,0.020902,0.001144,-1e-06,1e-06,30.0,single_a6000,4,step,0.998494
6509,195.27,stationary,Static_Tmax,0.801332,0.020936,-0.001332,0.0,0.0,30.0,single_a6000,4,step,N/A
6510,195.3,stationary,PI_adaptive,0.78087,0.020919,0.01913,-0.0,2.3e-05,30.0,single_a6000,4,step,0.998494
6510,195.3,stationary,Static_Tmax,0.81136,0.020936,-0.01136,0.0,0.0,30.0,single_a6000,4,step,N/A
6511,195.33,stationary,PI_adaptive,0.783388,0.020937,0.016612,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
6511,195.33,stationary,Static_Tmax,0.84576,0.020936,-0.04576,0.0,0.0,30.0,single_a6000,4,step,N/A
6512,195.36,stationary,PI_adaptive,0.797875,0.020939,0.002125,-0.0,3e-06,30.0,single_a6000,4,step,0.998494
6512,195.36,stationary,Static_Tmax,0.776575,0.020936,0.023425,0.0,0.0,30.0,single_a6000,4,step,N/A
6513,195.39,stationary,PI_adaptive,0.780545,0.020957,0.019455,-0.0,2.4e-05,30.0,single_a6000,4,step,0.998494
6513,195.39,stationary,Static_Tmax,0.822952,0.020936,-0.022952,0.0,0.0,30.0,single_a6000,4,step,N/A
6514,195.42,stationary,PI_adaptive,0.793437,0.020964,0.006563,-0.0,8e-06,30.0,single_a6000,4,step,0.998494
6514,195.42,stationary,Static_Tmax,0.772725,0.020936,0.027275,0.0,0.0,30.0,single_a6000,4,step,N/A
6515,195.45,stationary,PI_adaptive,0.819286,0.020946,-0.019286,-0.0,-2.3e-05,30.0,single_a6000,4,step,0.998494
6515,195.45,stationary,Static_Tmax,0.791689,0.020936,0.008311,0.0,0.0,30.0,single_a6000,4,step,N/A
6516,195.48,stationary,PI_adaptive,0.813826,0.020928,-0.013826,-0.0,-1.7e-05,30.0,single_a6000,4,step,0.998494
6516,195.48,stationary,Static_Tmax,0.818712,0.020936,-0.018712,0.0,0.0,30.0,single_a6000,4,step,N/A
6517,195.51,stationary,PI_adaptive,0.804888,0.020922,-0.004888,-0.0,-6e-06,30.0,single_a6000,4,step,0.998494
6517,195.51,stationary,Static_Tmax,0.847919,0.020936,-0.047919,0.0,0.0,30.0,single_a6000,4,step,N/A
6518,195.54,stationary,PI_adaptive,0.764397,0.02094,0.035603,-0.0,4.3e-05,30.0,single_a6000,4,step,0.998494
6518,195.54,stationary,Static_Tmax,0.783642,0.020936,0.016358,0.0,0.0,30.0,single_a6000,4,step,N/A
6519,195.57,stationary,PI_adaptive,0.795169,0.020945,0.004831,-0.0,6e-06,30.0,single_a6000,4,step,0.998494
6519,195.57,stationary,Static_Tmax,0.845224,0.020936,-0.045224,0.0,0.0,30.0,single_a6000,4,step,N/A
6520,195.6,stationary,PI_adaptive,0.836677,0.020927,-0.036677,-0.0,-4.4e-05,30.0,single_a6000,4,step,0.998494
6520,195.6,stationary,Static_Tmax,0.825774,0.020936,-0.025774,0.0,0.0,30.0,single_a6000,4,step,N/A
6521,195.63,stationary,PI_adaptive,0.783371,0.020944,0.016629,-0.0,2e-05,30.0,single_a6000,4,step,0.998494
6521,195.63,stationary,Static_Tmax,0.78645,0.020936,0.01355,0.0,0.0,30.0,single_a6000,4,step,N/A
6522,195.66,stationary,PI_adaptive,0.784074,0.020962,0.015926,-0.0,1.9e-05,30.0,single_a6000,4,step,0.998494
6522,195.66,stationary,Static_Tmax,0.784332,0.020936,0.015668,0.0,0.0,30.0,single_a6000,4,step,N/A
6523,195.69,stationary,PI_adaptive,0.831887,0.020943,-0.031887,-0.0,-3.9e-05,30.0,single_a6000,4,step,0.998494
6523,195.69,stationary,Static_Tmax,0.795125,0.020936,0.004875,0.0,0.0,30.0,single_a6000,4,step,N/A
6524,195.72,stationary,PI_adaptive,0.798346,0.020945,0.001654,-0.0,2e-06,30.0,single_a6000,4,step,0.998494
6524,195.72,stationary,Static_Tmax,0.815488,0.020936,-0.015488,0.0,0.0,30.0,single_a6000,4,step,N/A
6525,195.75,stationary,PI_adaptive,0.767427,0.020962,0.032573,-0.0,3.9e-05,30.0,single_a6000,4,step,0.998494
6525,195.75,stationary,Static_Tmax,0.801054,0.020936,-0.001054,0.0,0.0,30.0,single_a6000,4,step,N/A
6526,195.78,stationary,PI_adaptive,0.780148,0.02098,0.019852,-0.0,2.4e-05,30.0,single_a6000,4,step,0.998494
6526,195.78,stationary,Static_Tmax,0.794112,0.020936,0.005888,0.0,0.0,30.0,single_a6000,4,step,N/A
6527,195.81,stationary,PI_adaptive,0.79174,0.02099,0.00826,-0.0,1e-05,30.0,single_a6000,4,step,0.998494
6527,195.81,stationary,Static_Tmax,0.787241,0.020936,0.012759,0.0,0.0,30.0,single_a6000,4,step,N/A
6528,195.84,stationary,PI_adaptive,0.808732,0.020979,-0.008732,-0.0,-1.1e-05,30.0,single_a6000,4,step,0.998494
6528,195.84,stationary,Static_Tmax,0.804425,0.020936,-0.004425,0.0,0.0,30.0,single_a6000,4,step,N/A
6529,195.87,stationary,PI_adaptive,0.798971,0.02098,0.001029,-0.0,1e-06,30.0,single_a6000,4,step,0.998494
6529,195.87,stationary,Static_Tmax,0.807414,0.020936,-0.007414,0.0,0.0,30.0,single_a6000,4,step,N/A
6530,195.9,stationary,PI_adaptive,0.786063,0.020996,0.013937,-0.0,1.7e-05,30.0,single_a6000,4,step,0.998494
6530,195.9,stationary,Static_Tmax,0.813632,0.020936,-0.013632,0.0,0.0,30.0,single_a6000,4,step,N/A
