iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
22531,675.93,sinusoidal,PI_adaptive,0.81734,0.013901,-0.01734,-1e-06,-2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22531,675.93,sinusoidal,Static_Tmax,0.96511,0.020936,-0.16511,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22532,675.96,sinusoidal,PI_adaptive,0.766683,0.013918,0.033317,-1e-06,4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22532,675.96,sinusoidal,Static_Tmax,0.997995,0.020936,-0.197995,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22533,675.99,sinusoidal,PI_adaptive,0.782,0.013935,0.018,-1e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22533,675.99,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22534,676.02,sinusoidal,PI_adaptive,0.740252,0.013952,0.059748,-1e-06,7.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22534,676.02,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22535,676.05,sinusoidal,PI_adaptive,0.795726,0.013956,0.004274,-1e-06,5e-06,30.0,single_a6000,4,sinusoidal,0.998494
22535,676.05,sinusoidal,Static_Tmax,0.988848,0.020936,-0.188848,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22536,676.08,sinusoidal,PI_adaptive,0.837878,0.013937,-0.037878,-1e-06,-4.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
22536,676.08,sinusoidal,Static_Tmax,0.993522,0.020936,-0.193522,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22537,676.11,sinusoidal,PI_adaptive,0.765144,0.013955,0.034856,-1e-06,4.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22537,676.11,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22538,676.14,sinusoidal,PI_adaptive,0.807162,0.013945,-0.007162,-1e-06,-9e-06,30.0,single_a6000,4,sinusoidal,0.998494
22538,676.14,sinusoidal,Static_Tmax,0.996205,0.020936,-0.196205,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22539,676.17,sinusoidal,PI_adaptive,0.845401,0.013926,-0.045401,-1e-06,-5.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22539,676.17,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22540,676.2,sinusoidal,PI_adaptive,0.816389,0.013907,-0.016389,-1e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22540,676.2,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22541,676.23,sinusoidal,PI_adaptive,0.819202,0.013888,-0.019202,-1e-06,-2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22541,676.23,sinusoidal,Static_Tmax,0.993066,0.020936,-0.193066,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22542,676.26,sinusoidal,PI_adaptive,0.770197,0.013905,0.029803,-1e-06,3.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
22542,676.26,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22543,676.29,sinusoidal,PI_adaptive,0.799517,0.013905,0.000483,-1e-06,1e-06,30.0,single_a6000,4,sinusoidal,0.998494
22543,676.29,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22544,676.32,sinusoidal,PI_adaptive,0.781142,0.013922,0.018858,-1e-06,2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22544,676.32,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22545,676.35,sinusoidal,PI_adaptive,0.763648,0.013939,0.036352,-1e-06,4.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22545,676.35,sinusoidal,Static_Tmax,0.990088,0.020936,-0.190088,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22546,676.38,sinusoidal,PI_adaptive,0.783491,0.013956,0.016509,-1e-06,2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22546,676.38,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22547,676.41,sinusoidal,PI_adaptive,0.78994,0.013968,0.01006,-1e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22547,676.41,sinusoidal,Static_Tmax,0.972227,0.020936,-0.172227,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22548,676.44,sinusoidal,PI_adaptive,0.789594,0.013979,0.010406,-1e-06,1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22548,676.44,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22549,676.47,sinusoidal,PI_adaptive,0.804961,0.013973,-0.004961,-1e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
22549,676.47,sinusoidal,Static_Tmax,0.984782,0.020936,-0.184782,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22550,676.5,sinusoidal,PI_adaptive,0.818311,0.013954,-0.018311,-1e-06,-2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22550,676.5,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22551,676.53,sinusoidal,PI_adaptive,0.817457,0.013935,-0.017457,-1e-06,-2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22551,676.53,sinusoidal,Static_Tmax,0.953533,0.020936,-0.153533,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22552,676.56,sinusoidal,PI_adaptive,0.801756,0.013932,-0.001756,-1e-06,-2e-06,30.0,single_a6000,4,sinusoidal,0.998494
22552,676.56,sinusoidal,Static_Tmax,0.996846,0.020936,-0.196846,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22553,676.59,sinusoidal,PI_adaptive,0.755927,0.013949,0.044073,-1e-06,5.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22553,676.59,sinusoidal,Static_Tmax,0.973875,0.020936,-0.173875,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22554,676.62,sinusoidal,PI_adaptive,0.814673,0.01393,-0.014673,-1e-06,-1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22554,676.62,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22555,676.65,sinusoidal,PI_adaptive,0.798072,0.013932,0.001928,-1e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
22555,676.65,sinusoidal,Static_Tmax,0.986681,0.020936,-0.186681,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22556,676.68,sinusoidal,PI_adaptive,0.818275,0.013913,-0.018275,-1e-06,-2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22556,676.68,sinusoidal,Static_Tmax,0.975087,0.020936,-0.175087,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22557,676.71,sinusoidal,PI_adaptive,0.776584,0.01393,0.023416,-1e-06,2.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22557,676.71,sinusoidal,Static_Tmax,0.993328,0.020936,-0.193328,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22558,676.74,sinusoidal,PI_adaptive,0.765891,0.013948,0.034109,-1e-06,4.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22558,676.74,sinusoidal,Static_Tmax,0.982049,0.020936,-0.182049,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22559,676.77,sinusoidal,PI_adaptive,0.819693,0.013929,-0.019693,-1e-06,-2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22559,676.77,sinusoidal,Static_Tmax,0.982797,0.020936,-0.182797,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22560,676.8,sinusoidal,PI_adaptive,0.811814,0.013914,-0.011814,-1e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22560,676.8,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22561,676.83,sinusoidal,PI_adaptive,0.790996,0.013924,0.009004,-1e-06,1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22561,676.83,sinusoidal,Static_Tmax,0.971304,0.020936,-0.171304,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22562,676.86,sinusoidal,PI_adaptive,0.796838,0.013927,0.003162,-1e-06,4e-06,30.0,single_a6000,4,sinusoidal,0.998494
22562,676.86,sinusoidal,Static_Tmax,0.957466,0.020936,-0.157466,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22563,676.89,sinusoidal,PI_adaptive,0.785345,0.013944,0.014655,-1e-06,1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22563,676.89,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22564,676.92,sinusoidal,PI_adaptive,0.815333,0.013925,-0.015333,-1e-06,-1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
22564,676.92,sinusoidal,Static_Tmax,0.996647,0.020936,-0.196647,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22565,676.95,sinusoidal,PI_adaptive,0.783513,0.013942,0.016487,-1e-06,2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22565,676.95,sinusoidal,Static_Tmax,0.985922,0.020936,-0.185922,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22566,676.98,sinusoidal,PI_adaptive,0.788365,0.013956,0.011635,-1e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22566,676.98,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22567,677.01,sinusoidal,PI_adaptive,0.806308,0.013947,-0.006308,-1e-06,-8e-06,30.0,single_a6000,4,sinusoidal,0.998494
22567,677.01,sinusoidal,Static_Tmax,0.999242,0.020936,-0.199242,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22568,677.04,sinusoidal,PI_adaptive,0.810896,0.013933,-0.010896,-1e-06,-1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22568,677.04,sinusoidal,Static_Tmax,0.999693,0.020936,-0.199693,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22569,677.07,sinusoidal,PI_adaptive,0.769916,0.013951,0.030084,-1e-06,3.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
22569,677.07,sinusoidal,Static_Tmax,0.977475,0.020936,-0.177475,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22570,677.1,sinusoidal,PI_adaptive,0.810702,0.013937,-0.010702,-1e-06,-1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22570,677.1,sinusoidal,Static_Tmax,0.972202,0.020936,-0.172202,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22571,677.13,sinusoidal,PI_adaptive,0.789401,0.013949,0.010599,-1e-06,1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22571,677.13,sinusoidal,Static_Tmax,0.997399,0.020936,-0.197399,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22572,677.16,sinusoidal,PI_adaptive,0.777785,0.013966,0.022215,-1e-06,2.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
22572,677.16,sinusoidal,Static_Tmax,0.966327,0.020936,-0.166327,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22573,677.19,sinusoidal,PI_adaptive,0.777004,0.013984,0.022996,-1e-06,2.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22573,677.19,sinusoidal,Static_Tmax,0.963487,0.020936,-0.163487,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22574,677.22,sinusoidal,PI_adaptive,0.81477,0.013965,-0.01477,-1e-06,-1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22574,677.22,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22575,677.25,sinusoidal,PI_adaptive,0.785144,0.013983,0.014856,-1e-06,1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22575,677.25,sinusoidal,Static_Tmax,0.972334,0.020936,-0.172334,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22576,677.28,sinusoidal,PI_adaptive,0.825693,0.013964,-0.025693,-1e-06,-3.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22576,677.28,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22577,677.31,sinusoidal,PI_adaptive,0.787721,0.013978,0.012279,-1e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22577,677.31,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22578,677.34,sinusoidal,PI_adaptive,0.804555,0.013972,-0.004555,-1e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
22578,677.34,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22579,677.37,sinusoidal,PI_adaptive,0.780219,0.013989,0.019781,-1e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22579,677.37,sinusoidal,Static_Tmax,0.969356,0.020936,-0.169356,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22580,677.4,sinusoidal,PI_adaptive,0.77169,0.014007,0.02831,-1e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22580,677.4,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22581,677.43,sinusoidal,PI_adaptive,0.788565,0.01402,0.011435,-1e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22581,677.43,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22582,677.46,sinusoidal,PI_adaptive,0.815834,0.014002,-0.015834,-1e-06,-1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
22582,677.46,sinusoidal,Static_Tmax,0.999264,0.020936,-0.199264,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22583,677.49,sinusoidal,PI_adaptive,0.801374,0.013999,-0.001374,-1e-06,-2e-06,30.0,single_a6000,4,sinusoidal,0.998494
22583,677.49,sinusoidal,Static_Tmax,0.99615,0.020936,-0.19615,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22584,677.52,sinusoidal,PI_adaptive,0.813778,0.013982,-0.013778,-1e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
22584,677.52,sinusoidal,Static_Tmax,0.978885,0.020936,-0.178885,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22585,677.55,sinusoidal,PI_adaptive,0.793324,0.01399,0.006676,-1e-06,8e-06,30.0,single_a6000,4,sinusoidal,0.998494
22585,677.55,sinusoidal,Static_Tmax,0.953606,0.020936,-0.153606,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22586,677.58,sinusoidal,PI_adaptive,0.765734,0.014007,0.034266,-1e-06,4.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22586,677.58,sinusoidal,Static_Tmax,0.97372,0.020936,-0.17372,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22587,677.61,sinusoidal,PI_adaptive,0.822099,0.013988,-0.022099,-1e-06,-2.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
22587,677.61,sinusoidal,Static_Tmax,0.994226,0.020936,-0.194226,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22588,677.64,sinusoidal,PI_adaptive,0.816776,0.01397,-0.016776,-1e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22588,677.64,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22589,677.67,sinusoidal,PI_adaptive,0.805814,0.013962,-0.005814,-1e-06,-7e-06,30.0,single_a6000,4,sinusoidal,0.998494
22589,677.67,sinusoidal,Static_Tmax,0.980799,0.020936,-0.180799,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22590,677.7,sinusoidal,PI_adaptive,0.801185,0.01396,-0.001185,-1e-06,-1e-06,30.0,single_a6000,4,sinusoidal,0.998494
22590,677.7,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22591,677.73,sinusoidal,PI_adaptive,0.843437,0.013941,-0.043437,-1e-06,-5.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22591,677.73,sinusoidal,Static_Tmax,0.99276,0.020936,-0.19276,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22592,677.76,sinusoidal,PI_adaptive,0.811814,0.013926,-0.011814,-1e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22592,677.76,sinusoidal,Static_Tmax,0.997202,0.020936,-0.197202,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22593,677.79,sinusoidal,PI_adaptive,0.781303,0.013944,0.018697,-1e-06,2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22593,677.79,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22594,677.82,sinusoidal,PI_adaptive,0.835242,0.013925,-0.035242,-1e-06,-4.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22594,677.82,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22595,677.85,sinusoidal,PI_adaptive,0.781474,0.013942,0.018526,-1e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22595,677.85,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22596,677.88,sinusoidal,PI_adaptive,0.802783,0.013938,-0.002783,-1e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
22596,677.88,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22597,677.91,sinusoidal,PI_adaptive,0.811528,0.013924,-0.011528,-1e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22597,677.91,sinusoidal,Static_Tmax,0.981008,0.020936,-0.181008,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22598,677.94,sinusoidal,PI_adaptive,0.820392,0.013905,-0.020392,-1e-06,-2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22598,677.94,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22599,677.97,sinusoidal,PI_adaptive,0.811307,0.01389,-0.011307,-1e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22599,677.97,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22600,678.0,sinusoidal,PI_adaptive,0.81098,0.013876,-0.01098,-1e-06,-1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22600,678.0,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22601,678.03,sinusoidal,PI_adaptive,0.783977,0.013893,0.016023,-1e-06,1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
22601,678.03,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22602,678.06,sinusoidal,PI_adaptive,0.788835,0.013906,0.011165,-1e-06,1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22602,678.06,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22603,678.09,sinusoidal,PI_adaptive,0.794271,0.013912,0.005729,-1e-06,7e-06,30.0,single_a6000,4,sinusoidal,0.998494
22603,678.09,sinusoidal,Static_Tmax,0.993387,0.020936,-0.193387,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22604,678.12,sinusoidal,PI_adaptive,0.789776,0.013924,0.010224,-1e-06,1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22604,678.12,sinusoidal,Static_Tmax,0.999607,0.020936,-0.199607,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22605,678.15,sinusoidal,PI_adaptive,0.75917,0.013941,0.04083,-1e-06,4.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
22605,678.15,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22606,678.18,sinusoidal,PI_adaptive,0.803815,0.013936,-0.003815,-1e-06,-5e-06,30.0,single_a6000,4,sinusoidal,0.998494
22606,678.18,sinusoidal,Static_Tmax,0.987449,0.020936,-0.187449,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22607,678.21,sinusoidal,PI_adaptive,0.808023,0.013926,-0.008023,-1e-06,-1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22607,678.21,sinusoidal,Static_Tmax,0.989516,0.020936,-0.189516,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22608,678.24,sinusoidal,PI_adaptive,0.784763,0.013943,0.015237,-1e-06,1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
22608,678.24,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22609,678.27,sinusoidal,PI_adaptive,0.825603,0.013924,-0.025603,-1e-06,-3.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22609,678.27,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22610,678.3,sinusoidal,PI_adaptive,0.779196,0.013942,0.020804,-1e-06,2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22610,678.3,sinusoidal,Static_Tmax,0.992642,0.020936,-0.192642,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22611,678.33,sinusoidal,PI_adaptive,0.813759,0.013924,-0.013759,-1e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
22611,678.33,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22612,678.36,sinusoidal,PI_adaptive,0.813859,0.013907,-0.013859,-1e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
22612,678.36,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22613,678.39,sinusoidal,PI_adaptive,0.807945,0.013897,-0.007945,-1e-06,-1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22613,678.39,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22614,678.42,sinusoidal,PI_adaptive,0.764198,0.013914,0.035802,-1e-06,4.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22614,678.42,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22615,678.45,sinusoidal,PI_adaptive,0.812061,0.013899,-0.012061,-1e-06,-1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22615,678.45,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22616,678.48,sinusoidal,PI_adaptive,0.771784,0.013916,0.028216,-1e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22616,678.48,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22617,678.51,sinusoidal,PI_adaptive,0.796725,0.013919,0.003275,-1e-06,4e-06,30.0,single_a6000,4,sinusoidal,0.998494
22617,678.51,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22618,678.54,sinusoidal,PI_adaptive,0.80331,0.013915,-0.00331,-1e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
22618,678.54,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22619,678.57,sinusoidal,PI_adaptive,0.808905,0.013903,-0.008905,-1e-06,-1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
22619,678.57,sinusoidal,Static_Tmax,0.997541,0.020936,-0.197541,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22620,678.6,sinusoidal,PI_adaptive,0.781596,0.013921,0.018404,-1e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22620,678.6,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22621,678.63,sinusoidal,PI_adaptive,0.783643,0.013938,0.016357,-1e-06,2e-05,30.0,single_a6000,4,sinusoidal,0.998494
22621,678.63,sinusoidal,Static_Tmax,0.997166,0.020936,-0.197166,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22622,678.66,sinusoidal,PI_adaptive,0.767252,0.013956,0.032748,-1e-06,4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22622,678.66,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22623,678.69,sinusoidal,PI_adaptive,0.77957,0.013973,0.02043,-0.0,2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22623,678.69,sinusoidal,Static_Tmax,0.999017,0.020936,-0.199017,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22624,678.72,sinusoidal,PI_adaptive,0.77848,0.013991,0.02152,-0.0,2.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
22624,678.72,sinusoidal,Static_Tmax,0.99929,0.020936,-0.19929,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22625,678.75,sinusoidal,PI_adaptive,0.820243,0.013972,-0.020243,-0.0,-2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
22625,678.75,sinusoidal,Static_Tmax,0.987759,0.020936,-0.187759,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22626,678.78,sinusoidal,PI_adaptive,0.781368,0.01399,0.018632,-0.0,2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
22626,678.78,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22627,678.81,sinusoidal,PI_adaptive,0.820348,0.013971,-0.020348,-0.0,-2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
22627,678.81,sinusoidal,Static_Tmax,1.0,0.020936,-0.2,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
22628,678.84,sinusoidal,PI_adaptive,0.790557,0.013982,0.009443,-0.0,1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
